fcstype,filename,filepath,TotalEvents,NumOfPar,Creator,Timestep,starttime,stoptime,totaltime,cytometry,date,byteorder,datatype,system,project,experiment,cells,creator,fullpath,dir,PlateName,Day,col,row,Strain,well,WellContentAlias,ActualStrainID,ID,TMRE,TMRE_N,O2,VitC,NCells,TotalTime,TotalVolume,CellDensity,NCellsAfterFiltering,mean_FITC_A,median_FITC_A,mode_FITC_A,std_FITC_A,var_FITC_A,Noise_FITC_A,NoiseSq_FITC_A,NoiseStrength_FITC_A,mean_PE_A,median_PE_A,mode_PE_A,std_PE_A,var_PE_A,Noise_PE_A,NoiseSq_PE_A,NoiseStrength_PE_A,mean_CFSE_over_SSC,median_CFSE_over_SSC,mode_CFSE_over_SSC,std_CFSE_over_SSC,var_CFSE_over_SSC,Noise_CFSE_over_SSC,NoiseSq_CFSE_over_SSC,NoiseStrength_CFSE_over_SSC,mean_CFSE_over_FSC,median_CFSE_over_FSC,mode_CFSE_over_FSC,std_CFSE_over_FSC,var_CFSE_over_FSC,Noise_CFSE_over_FSC,NoiseSq_CFSE_over_FSC,NoiseStrength_CFSE_over_FSC,mean_TMRE_over_SSC,median_TMRE_over_SSC,mode_TMRE_over_SSC,std_TMRE_over_SSC,var_TMRE_over_SSC,Noise_TMRE_over_SSC,NoiseSq_TMRE_over_SSC,NoiseStrength_TMRE_over_SSC,mean_TMRE_over_FSC,median_TMRE_over_FSC,mode_TMRE_over_FSC,std_TMRE_over_FSC,var_TMRE_over_FSC,Noise_TMRE_over_FSC,NoiseSq_TMRE_over_FSC,NoiseStrength_TMRE_over_FSC,mean_CFSE_over_TMRE,median_CFSE_over_TMRE,mode_CFSE_over_TMRE,std_CFSE_over_TMRE,var_CFSE_over_TMRE,Noise_CFSE_over_TMRE,NoiseSq_CFSE_over_TMRE,NoiseStrength_CFSE_over_TMRE,mean_SSC_A,median_SSC_A,mode_SSC_A,std_SSC_A,var_SSC_A,Noise_SSC_A,NoiseSq_SSC_A,NoiseStrength_SSC_A,mean_FSC_A,median_FSC_A,mode_FSC_A,std_FSC_A,var_FSC_A,Noise_FSC_A,NoiseSq_FSC_A,NoiseStrength_FSC_A
FCS3.0,20171026_M2.fcs,FCS/DAY3/,3539,32,BD FACSDiva Software Version 6.2,0.01,20:19:34,20:21:02,87.9999954253435,LSRFortessa,20171026,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY3,3,1,A,xxx,A1,xxx,xxx,M2,M,2,L,0,3539,86.527001953125,0.086527001953125,40900.5272356161,1874,538.299457179062,450.059997558594,288.799726393517,389.892800108132,152016.39557616,0.724304650335986,0.524617226498335,282.401168250839,38352.6164810563,31194.5302734375,19552.8856594539,27475.6624052661,754912024.608153,0.716396035687351,0.513223279948552,19683.4556250166,0.00846262084721949,0.00758946206913806,0.00661843856978954,0.00449825865397313,2.02343309180441e-05,0.531544392119504,0.282539440793693,0.00239102416182245,0.00324668637858189,0.00279763108299385,0.00278969906054809,0.00208658415166148,4.35383342196485e-06,0.642681154985123,0.413039066973012,0.00134100831256345,0.607576206259401,0.531656839859394,0.413701782953265,0.356187553869612,0.126869573531618,0.586243421319135,0.343681349039965,0.208812610211815,0.227845549016779,0.195153335897607,0.133446468201128,0.142163808055443,0.0202105483208248,0.623948146755212,0.389311289839263,0.0887028445718573,0.0299522610300817,0.0140858217570671,0.0127478224557402,0.327163210597985,0.107035766368781,10.9228218286896,119.308036701297,3.57354545826383,65505.7088686883,57138.1171875,48474.9142777404,33161.0605816115,1099655938.89731,0.506231611783419,0.256270444768839,16787.1771466768,164557.652689768,159376.2734375,149784.876734348,37044.0838915794,1372264151.36637,0.225113103438688,0.0506759093397974,8339.10868887655
FCS3.0,20171026_M3.fcs,FCS/DAY3/,3783,32,BD FACSDiva Software Version 6.2,0.01,20:21:14,20:22:30,76.0000001639128,LSRFortessa,20171026,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY3,3,1,A,xxx,A1,xxx,xxx,M3,M,2,L,1,3783,75.4439990234375,0.0754439990234375,50143.1531860443,2476,719.744343095238,475.40998840332,305.852972480242,753.7387336093,568122.078542952,1.04723120207916,1.09669319060816,789.33872005129,54090.7999658292,36870.771484375,22254.6732390488,53045.4785611648,2813822795.783,0.980674691346315,0.961722850247191,52020.3583152879,0.0081622962924329,0.00749930269102509,0.00596275481652275,0.00391550063936093,1.53311452568359e-05,0.479705771400496,0.230117627114945,0.00187828825462377,0.00365649156287699,0.00295435481545026,0.00190653210137881,0.00286780841367686,8.22432509755577e-06,0.784306038824937,0.615135962537263,0.00224923945703972,0.612039809182079,0.559223818474358,0.425567744594256,0.32365482209387,0.104752443864615,0.528813350436139,0.279643559599495,0.171152990856272,0.27053398816451,0.216507954566791,0.133972095496221,0.199256438412807,0.0397031282489568,0.736530148262335,0.542476659299337,0.14675837412641,0.0199262082400679,0.0133573259316223,0.0796071463003369,0.033303814056691,0.00110914403072265,1.67135732275061,2.79343530031209,0.0556625734991753,83821.3753407714,61417.9765625,51050.8831674058,57627.6822179792,3320949757.8164,0.687505806051224,0.472664233354143,39619.3661141356,181034.069299652,163693.953125,153248.701465213,52609.6400047721,2767774221.43172,0.290606294209138,0.0844520182339683,15288.6925214637
FCS3.0,20171026_M4.fcs,FCS/DAY3/,3473,32,BD FACSDiva Software Version 6.2,0.01,20:22:43,20:24:16,92.9999984800816,LSRFortessa,20171026,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY3,3,1,A,xxx,A1,xxx,xxx,M4,M,2,L,1,3473,92.64900390625,0.09264900390625,37485.562214077,2307,671.870742492775,455.519989013672,355.914702104174,727.734158246443,529597.00507866,1.08314607590502,1.17320542174845,788.24239780668,47765.8904676499,31887.310546875,20309.0439869915,48501.0662198307,2352353424.4604,1.0153912288661,1.03101934765821,49247.55723027,0.00812881579571444,0.00739564202041358,0.0062758478933103,0.00391409391893443,1.53201312062395e-05,0.481508502259082,0.231850437747785,0.0018846695006075,0.00357202968315616,0.00287509096520325,0.00202404611903314,0.00287329523877955,8.25582552919322e-06,0.804387279402665,0.647038895264821,0.00231124214004251,0.586476424080464,0.524194026037372,0.428399217263765,0.335846729341968,0.112793025609697,0.572651713781234,0.327929985296585,0.1923232051255,0.248846783986734,0.202147307003048,0.133086308085835,0.187076119116045,0.0349974743435208,0.751772299882398,0.56516159087047,0.140638644320943,0.0218663006583085,0.0137328263669462,0.0118155738601388,0.0584855927474365,0.003420564559019,2.67469077926603,7.15397076469075,0.156430875641477,78011.8621180104,58411.078125,48568.2020402218,52867.8189262563,2795006278.01942,0.677689488379111,0.459263042659542,35827.9651598541,174702.45115071,159090.765625,146718.120268404,51100.1198523297,2611222248.92246,0.292498013140339,0.0855550876910459,14946.6835280396
FCS3.0,20171026_MA.fcs,FCS/DAY3/,2625,32,BD FACSDiva Software Version 6.2,0.01,19:47:59,19:48:57,57.9999972134829,LSRFortessa,20171026,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY3,3,1,A,xxx,A1,xxx,xxx,MA,M,2,N,0,2625,57.627001953125,0.057627001953125,45551.56282701,1827,483.719095197739,418.079986572266,251.279252141168,305.940453735386,93599.561231814,0.632475452742508,0.40002519832184,193.499826988537,33166.9352600064,27585.240234375,18777.0023114105,23007.2093396347,529331681.597774,0.693679086092027,0.48119067448147,15959.6199482457,0.00829969211931643,0.00741306454645949,0.00605721913835456,0.00416314863504958,1.73318065575152e-05,0.501602779380262,0.251605348282004,0.00208824692631401,0.00302102798335916,0.00262608470603715,0.00205600756814902,0.00174097354026026,3.03098886788636e-06,0.576285141961654,0.332104564845764,0.00100329718380037,0.565128300466977,0.494363230341029,0.406763016539046,0.328069213228265,0.107629408668213,0.580521649609786,0.337005385665667,0.190451280849457,0.201505457453606,0.174228672734081,0.124566654391182,0.12201848200708,0.0148885099513122,0.605534378815389,0.36667188392734,0.0738863857061541,0.0196571359225998,0.015080426119656,0.0211981651719953,0.0196142114512828,0.000384717290855632,0.997816341531844,0.995637451427993,0.019571380712351,59494.0599845632,54915.8984375,43512.6292628387,24086.8031333436,580174085.18445,0.404860638853582,0.163912136892931,9751.79850450595,161088.406292761,157203.484375,143859.738725125,32549.8275543168,1059491273.81576,0.202061888272461,0.0408290066922325,6577.07961856823
FCS3.0,20171026_MB.fcs,FCS/DAY3/,2686,32,BD FACSDiva Software Version 6.2,0.01,19:49:17,19:50:59,101.999999955297,LSRFortessa,20171026,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY3,3,1,A,xxx,A1,xxx,xxx,MB,M,2,N,0,2686,101.217001953125,0.101217001953125,26537.0436603519,1720,481.196947501427,405.209976196289,300.793567308561,311.604104835002,97097.1181500228,0.647560435395484,0.419334517489589,201.782489797974,38570.181632144,31892.6708984375,16339.9755342049,26055.0578304793,678866038.549621,0.675523337664692,0.456331779729646,17600.799628692,0.00801232463082392,0.00707418609617378,0.00585642591278833,0.00402177673853682,1.61746881346358e-05,0.501948800609599,0.251952598433415,0.00201872601022814,0.00289273863643226,0.00249415929623525,0.00185285036463884,0.00173191059552067,2.99951431087677e-06,0.598709670382358,0.358453269409352,0.0010369116217759,0.643266278113857,0.567488151569488,0.36671366619228,0.362474584902064,0.131387824699924,0.563490730409324,0.317521803257233,0.204251068601281,0.227236117379155,0.197474700303891,0.130087468774234,0.134053489573847,0.0179703380669254,0.589930382194358,0.348017855835981,0.0790822263387867,0.0169868357418035,0.0124821814973214,0.012314520576933,0.0207909629466108,0.000432264140247341,1.22394560485715,1.49804284364915,0.0254470077192522,61355.296002907,55569.1484375,46611.0394833991,26777.8968941848,717055762.075594,0.436439861571463,0.190479752768518,11686.9416136729,166540.830950218,163161.6796875,151662.24388329,34300.2219613981,1176505226.60118,0.205956832121554,0.0424182166975459,7064.3650562357
FCS3.0,20171026_MC.fcs,FCS/DAY3/,2913,32,BD FACSDiva Software Version 6.2,0.01,19:51:21,19:53:00,98.9999961107969,LSRFortessa,20171026,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY3,3,1,A,xxx,A1,xxx,xxx,MC,M,2,N,1,2913,98.082998046875,0.098082998046875,29699.3368678213,2104,496.072937495808,381.419982910156,313.029215197867,419.644957585537,176101.890426967,0.845933986449488,0.715604309430322,354.991931863759,37985.3044456792,30687.3408203125,21294.284702564,30223.6186676328,913467125.366484,0.795666090049484,0.633084526854633,24047.908492422,0.00727565848767281,0.00636666129606622,0.00631200216040051,0.00378916464193877,1.4357768683719e-05,0.520800233870072,0.271232883599121,0.00197339783169392,0.0028671409081291,0.00239396983647248,0.00180613009144755,0.00189753299514765,3.60063146767401e-06,0.661820627569312,0.438006543076237,0.00125582647768209,0.565483055312217,0.49827691256857,0.441019329644264,0.330451167658415,0.10919797420681,0.584369707552006,0.341487955104418,0.193105652204767,0.217907594262613,0.188434823861006,0.146193132513616,0.139493684261738,0.0194584879489134,0.640150632353024,0.409792832101977,0.0892969701894046,0.0353281309600581,0.0129972380930149,0.0101623786007643,0.707041272883148,0.499907361560222,20.0135487972044,400.54213545808,14.1504050164844,67252.0023996331,57699.716796875,51467.2100498899,34716.5982129496,1205242191.47937,0.516216573101457,0.266479550344611,17921.283359229,167281.115286359,158382.4140625,161126.941519148,41309.4667510523,1706472043.2563,0.246946385312753,0.0609825172190346,10201.2234933697
FCS3.0,20171026_MD.fcs,FCS/DAY3/,3390,32,BD FACSDiva Software Version 6.2,0.01,19:53:11,19:55:36,144.999998062849,LSRFortessa,20171026,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY3,3,1,A,xxx,A1,xxx,xxx,MD,M,2,N,1,3390,144.602001953125,0.144602001953125,23443.6588305252,1983,527.35156856206,384.539978027344,247.950574182932,472.82926605443,223567.514837571,0.896611092565256,0.803911451311063,423.943964833891,38292.1731302143,28558.080078125,17399.801679706,34978.0262318578,1223462319.07653,0.913451062516442,0.834392843612418,31950.7152262185,0.0075400807916127,0.00668944355235515,0.00501491444798604,0.00397254472517217,1.57811115934932e-05,0.526857050337057,0.277578351489864,0.00209296319623624,0.00297296964911138,0.0024171755203616,0.00175540727781914,0.00205558635570753,4.22543526577098e-06,0.691425274496814,0.478068910212994,0.00142128436024699,0.548003778587237,0.484928430714216,0.378109451945646,0.329319028641847,0.10845102262561,0.600942988916677,0.36113247592811,0.197901961379168,0.211280309138966,0.17566680095119,0.129653984183392,0.149045286326191,0.0222144973760564,0.705438603974018,0.497643623976812,0.105142298714856,0.0255334877445785,0.0142322711741783,-0.00331714350778941,0.112774671981877,0.0127181266406199,4.41673590032062,19.507556013181,0.498095942389236,68243.9959144919,55589.81640625,48196.4999925146,40371.2291758585,1629836145.16969,0.591571883135957,0.349957292917022,23882.4840680759,169734.377793274,158951.875,150298.766026749,44366.5048951055,1968386756.60742,0.261387854787679,0.068323610630505,11596.8655389587
FCS3.0,20171027_H1.fcs,FCS/DAY4/,2809,32,BD FACSDiva Software Version 6.2,0.01,18:37:05,18:38:26,81.0000032186508,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,H1,H,3,L,0,2809,80.217001953125,0.080217001953125,35017.5141379809,2232,276.704290697652,235.559997558594,84.9406118352583,177.774289149374,31603.6978825654,0.642470301783735,0.412768088674083,114.214701199187,45703.189680202,39152.12109375,1117.68302628657,30449.7625803448,927188041.199365,0.666250272539187,0.443889425658541,20287.1626179083,0.00464982638883041,0.00418108811615309,0.00170633615119972,0.00239524510635327,5.73719911950929e-06,0.515125707081669,0.26535449409639,0.00123385232904414,0.00175549424144752,0.00151185142339858,0.000671395337891844,0.00101852934786866,1.03740203246975e-06,0.580195208745779,0.336626480251558,0.000590945847600358,0.767643970636727,0.703775261151534,0.0197962028612523,0.4248567870399,0.180503289493867,0.553455512309306,0.306313004105556,0.235139330729253,0.285788570114458,0.259685776768104,0.0100538919995707,0.166927023417022,0.0278646311468672,0.584092720538714,0.341164306186316,0.0975008592390782,0.0126924382016538,0.00613999414105852,0.0411983484337077,0.202474979957462,0.0409961175087746,15.9524101469393,254.479389496171,3.22996392477474,60402.3180391045,55860.087890625,45636.3732813441,23736.8268056114,563436946.799591,0.392978739495463,0.154432289695443,9328.06827769129,157626.504959817,153790.6953125,125934.725808283,32750.2891618396,1072581440.18411,0.207771460581381,0.0431689798321206,6804.57541361801
FCS3.0,20171027_H2 (1).fcs,FCS/DAY4/,1566,32,BD FACSDiva Software Version 6.2,0.01,18:39:47,18:39:58,11.0000006854534,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,H2 (1),H,3,L,0,1566,43.092001953125,0.043092001953125,36340.8504831935,647,107.307260514411,68.6399993896484,173.790641203748,159.364632128931,25397.0859735894,1.48512441157258,2.2055945178488,236.676305515959,15695.1386730396,555.429992675781,30201.8342911561,29500.9344281091,870305132.131593,1.87962241319883,3.53298041619941,55450.617561383,0.00145367778045484,0.000291596551546338,0.00317979839323594,0.002084407480886,4.34475454637351e-06,1.43388549299681,2.05602760702669,0.00298880164833645,0.000611234717543996,0.000303498462894656,0.00112451768813771,0.000855603261022208,7.32056940271837e-07,1.39979493386781,1.95942585688199,0.00119766911017966,0.240042225650984,0.00211880535690742,0.493226663537888,0.416729088907078,0.173663133541324,1.73606576000088,3.01392432304744,0.723469102447942,0.0922602851580246,0.0021878135961336,0.215979730839192,0.16292206244991,0.0265435984329324,1.76589593421324,3.11838845047086,0.287703407673932,0.10096608018985,0.00996820830110679,-0.00149985595503117,1.16228952444012,1.35091693862323,11.5116831539327,132.518849036539,13.3799087384898,182738.494045535,262143,49742.2830540751,98010.3219950333,9606023217.57011,0.536341959623522,0.287662697652799,52567.0481621485,214445.115762655,262143,151229.397861574,58238.2029643554,3391688284.51745,0.271576262099682,0.0737536661360353,15816.1134724623
FCS3.0,20171027_H2.fcs,FCS/DAY4/,1566,32,BD FACSDiva Software Version 6.2,0.01,18:39:47,18:39:58,11.0000006854534,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,H2,H,3,L,0,1566,43.092001953125,0.043092001953125,36340.8504831935,647,107.307260514411,68.6399993896484,28.0513045358188,159.364632128931,25397.0859735894,1.48512441157258,2.2055945178488,236.676305515959,15695.1386730396,555.429992675781,1457.60599302655,29500.9344281091,870305132.131593,1.87962241319883,3.53298041619941,55450.617561383,0.00145367778045484,0.000291596551546338,0.000101626953473617,0.002084407480886,4.34475454637351e-06,1.43388549299681,2.05602760702669,0.00298880164833645,0.000611234717543996,0.000303498462894656,0.000105943079420636,0.000855603261022208,7.32056940271837e-07,1.39979493386781,1.95942585688199,0.00119766911017966,0.240042225650984,0.00211880535690742,0.0193985151671847,0.416729088907078,0.173663133541324,1.73606576000088,3.01392432304744,0.723469102447942,0.0922602851580246,0.0021878135961336,0.00728592621979888,0.16292206244991,0.0265435984329324,1.76589593421324,3.11838845047086,0.287703407673932,0.10096608018985,0.00996820830110679,0.0922400800363796,1.16228952444012,1.35091693862323,11.5116831539327,132.518849036539,13.3799087384898,182738.494045535,262143,258292.659800082,98010.3219950333,9606023217.57011,0.536341959623522,0.287662697652799,52567.0481621485,214445.115762655,262143,242994.385767358,58238.2029643554,3391688284.51745,0.271576262099682,0.0737536661360353,15816.1134724623
FCS3.0,20171027_H3.fcs,FCS/DAY4/,968,32,BD FACSDiva Software Version 6.2,0.01,18:40:14,18:41:20,65.9999940544367,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,H3,H,3,L,1,968,66.152001953125,0.066152001953125,14632.9660693552,694,252.880711112998,198.509994506836,28.0513045358188,214.476065119881,45999.9825093074,0.848131374575437,0.71932682853922,181.903879923656,49692.7020255454,40282.74609375,1457.60599302655,39912.377779776,1592997900.03555,0.803183891253454,0.64510436316904,32056.9788943383,0.00384329721198895,0.00345839131917789,0.000101626953473617,0.00191664756073589,3.67353787207484e-06,0.498698761770756,0.248700454991686,0.00095582976528993,0.00152568245517604,0.00131220130225114,0.000105943079420636,0.000961294157961293,9.24086458130512e-07,0.63007485909011,0.396994328057421,0.000605687281121607,0.771349169212785,0.718103077751488,0.0193985151671847,0.443109087488323,0.196345663414734,0.574459797422932,0.330004058855196,0.254548356634802,0.298897725339764,0.268412658548038,0.00728592621979888,0.184892202766085,0.0341851266436952,0.618580160005949,0.382641414352985,0.114370648370897,0.0746646168835923,0.00502461876663712,0.0922400800363796,1.77090037935827,3.13608815361125,23.7180669140676,562.54669814019,42.0023336957671,64525.7686757024,55475.548828125,258292.659800082,34045.6499480398,1159106280.38447,0.527628738824462,0.278392086033492,17963.4633445434,159781.928021434,151694.46875,242994.385767358,40133.5462300011,1610701532.99564,0.251177005603647,0.0630898881440144,10080.6239663072
FCS3.0,20171027_H4 (1).fcs,FCS/DAY4/,835,32,BD FACSDiva Software Version 6.2,0.01,18:41:31,18:42:17,46.0000019520521,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,H4 (1),H,3,L,1,835,45.1939990234375,0.0451939990234375,18475.9042802778,506,258.825879958307,191.099990844727,132.342235872193,215.322464228774,46363.7636015516,0.831920147488569,0.692091131797403,179.131096198804,52444.412275352,41566.80078125,28506.9364505176,43437.6941280118,1886833271.15871,0.828261624898154,0.686017319278931,35977.775120296,0.00359529847386297,0.00332172321666249,0.00320343604802531,0.00179769328153315,3.23170113446941e-06,0.500012250610619,0.250012250760696,0.000898868663606977,0.00145526941542054,0.00121107488239568,0.00102060040695735,0.000943111205518085,8.89458745973776e-07,0.648066396176923,0.419990053853745,0.000611198680154179,0.750865850297026,0.684544520198473,0.596014940814816,0.470858942767912,0.221708143984515,0.627087971282287,0.393239323726935,0.295269979180452,0.294590327780635,0.256753695272888,0.23169062615147,0.195742516885126,0.038315132916524,0.664456699443592,0.441502705435472,0.130062426710273,0.00776340681502242,0.00497989827337865,-0.00184882677447761,0.0105815203623308,0.000111968573178422,1.36299959727156,1.85776790216243,0.0144226079923777,69580.282087605,58478.158203125,45582.6116854662,37474.0054006768,1404301080.76995,0.538572197127559,0.290060011518806,20182.4574238125,169573.103461586,159377.5078125,146385.712630088,45976.7805968035,2113864354.04661,0.271132506619594,0.0735128361458241,12465.7997695104
FCS3.0,20171027_H4.fcs,FCS/DAY4/,835,32,BD FACSDiva Software Version 6.2,0.01,18:41:31,18:42:17,46.0000019520521,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,H4,H,3,L,1,835,45.1939990234375,0.0451939990234375,18475.9042802778,506,258.825879958307,191.099990844727,152.439405991248,215.322464228774,46363.7636015516,0.831920147488569,0.692091131797403,179.131096198804,52444.412275352,41566.80078125,21678.6128182186,43437.6941280118,1886833271.15871,0.828261624898154,0.686017319278931,35977.775120296,0.00359529847386297,0.00332172321666249,0.00254948875499295,0.00179769328153315,3.23170113446941e-06,0.500012250610619,0.250012250760696,0.000898868663606977,0.00145526941542054,0.00121107488239568,0.000996218881395864,0.000943111205518085,8.89458745973776e-07,0.648066396176923,0.419990053853745,0.000611198680154179,0.750865850297026,0.684544520198473,0.404263373295956,0.470858942767912,0.221708143984515,0.627087971282287,0.393239323726935,0.295269979180452,0.294590327780635,0.256753695272888,0.135163935539503,0.195742516885126,0.038315132916524,0.664456699443592,0.441502705435472,0.130062426710273,0.00776340681502242,0.00497989827337865,0.00419912277936712,0.0105815203623308,0.000111968573178422,1.36299959727156,1.85776790216243,0.0144226079923777,69580.282087605,58478.158203125,47129.6370724371,37474.0054006768,1404301080.76995,0.538572197127559,0.290060011518806,20182.4574238125,169573.103461586,159377.5078125,145909.613448903,45976.7805968035,2113864354.04661,0.271132506619594,0.0735128361458241,12465.7997695104
FCS3.0,20171027_HA.fcs,FCS/DAY4/,2248,32,BD FACSDiva Software Version 6.2,0.01,18:28:51,18:30:43,112.000006064773,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,HA,H,3,N,0,2248,112.055,0.112055,20061.5769041988,1177,235.70976200363,191.099990844727,152.439405991248,173.040697118769,29943.0828593494,0.734126137364236,0.538941185561333,127.033698582616,42072.6220214507,33723.109375,21678.6128182186,32852.4052472358,1079280530.5286,0.780849960586864,0.609726660948507,25652.7993424877,0.00375192486325921,0.00331953602282627,0.00254948875499295,0.00207187774875628,4.29267740579138e-06,0.552217281599954,0.304943926097643,0.00114412669822562,0.00146293447001186,0.00123523654661706,0.000996218881395864,0.000921421955548429,8.49018420166692e-07,0.629844996092655,0.396704719102956,0.000580353007992087,0.679819502930036,0.588613568915457,0.404263373295956,0.457628627826051,0.209423961005954,0.673161958216353,0.453147021989675,0.308058183243247,0.256235115922251,0.223440902931385,0.135163935539503,0.169783436166953,0.0288264151966579,0.662607994052112,0.439049353781764,0.11249986206186,0.0107691498397856,0.00594465292186701,0.00419912277936712,0.0695893310828308,0.00484267500055584,6.4619150181883,41.7563457022875,0.449680343629822,64715.850059075,57670.859375,47129.6370724371,30713.8527645846,943340751.644583,0.474595523917988,0.225240911322989,14576.657044348,157938.072005098,154664.578125,145909.613448903,35128.3572283413,1234001481.56196,0.222418551666298,0.0494700121253337,7813.19833714401
FCS3.0,20171027_HB.fcs,FCS/DAY4/,1946,32,BD FACSDiva Software Version 6.2,0.01,18:30:57,18:32:54,116.999999061227,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,HB,H,3,N,0,1946,116.285,0.116285,16734.7465279271,1356,240.68463698935,190.31999206543,136.951633575728,203.371638141741,41360.0232004551,0.844971414402072,0.713976691156639,171.843220729893,36906.9337285135,27902.150390625,20407.5295746691,30370.7848861161,922384574.598737,0.822901872843809,0.677167492329849,24992.1757625214,0.00386927818678647,0.00338445388413654,0.00253995417919364,0.0022025115798264,4.85105725926936e-06,0.569230609302774,0.324023486567207,0.00125373700858099,0.00148606407896438,0.00122927688110517,0.000978524983908475,0.001063431689718,1.13088695869648e-06,0.715602849682693,0.512087438473992,0.000760994747605081,0.607277314334077,0.496395275761878,0.346605072612005,0.430437187977002,0.185276172793549,0.70879839871675,0.502395170023429,0.30509318958624,0.224718657518778,0.18378937664734,0.126544415476261,0.16099940813932,0.0259208094212114,0.716448780519554,0.513298855107956,0.115347829625786,0.0102134476731476,0.00681748449056324,0.00588454073703486,0.0142571279313269,0.000203265696850221,1.39591726394316,1.94858500777457,0.0199017710135855,61787.3707351009,56507.486328125,49612.6798606136,25615.1092517434,656133821.978753,0.414568688503712,0.171867197487688,10619.2222483746,159026.573394865,155187.859375,154963.510816718,33971.0631632273,1154033132.43998,0.213618783565666,0.045632984692075,7256.85718936103
FCS3.0,20171027_HC (1).fcs,FCS/DAY4/,2015,32,BD FACSDiva Software Version 6.2,0.01,18:33:05,18:34:57,112.000006064773,LSRFortessa,20171027,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY4,4,1,A,xxx,A1,xxx,xxx,HC (1),H,3,N,1,2015,111.792998046875,0.111792998046875,18024.3846681266,1338,238.139004822091,184.469993591309,137.328781857467,184.214476853842,33934.9734825348,0.773558607047448,0.598392918537188,142.500694113033,45401.4654118434,36051.02734375,16962.5379536293,37346.9306915941,1394793232.08273,0.822593067268084,0.676659354317515,30721.3262706469,0.00361723511426672,0.00312134047621991,0.00244286742638249,0.00200790175113187,4.03166944219843e-06,0.555092961254443,0.308128195634227,0.00111457212894377,0.00150173794623513,0.00122412053926989,0.000885238480588096,0.000962406111474829,9.262255234041e-07,0.640861552368435,0.410703529304081,0.000616769074608628,0.685934950886376,0.609641697076112,0.27132658441973,0.423941173338364,0.179726118451508,0.618048654308313,0.381984139092317,0.262016271687663,0.279012002232876,0.242854684923717,0.106453934072728,0.183287971148467,0.0335944803677213,0.656917873359036,0.431541092338558,0.120405144219143,0.00847285236768254,0.00528005944817546,0.00501432112034516,0.0164737726524236,0.00027138518540374,1.94430068382384,3.78030514911785,0.0320299674332657,66191.6166882707,58675.498046875,49310.2550634404,32606.2185863465,1063165490.50061,0.492603447652675,0.242658156639302,16061.935690551,155693.635877943,148962.7578125,149500.781142845,38800.1108784008,1505448604.1762,0.249208072376307,0.0621046633375149,9669.30083999326
